"dgm_tag","scen_id","label","tag","n","param","nrep","bias","bias_mcse","coverage","cov_mcse","ci_width","nfit","rate_bad","rate_marginal","max_rhat","min_ebfmi","tot_div","trajectory","floor_kind","err_family","re_family","informative"
"v2_cohort_posterior_hazard",2,"Correct specification, n=150","central",150,"alpha",199,0.20582337636,0.0107988463931791,0.924623115577889,0.0187143577102493,0.843758389440955,200,0.005,0.955,1.69957834140598,8.7405667764615e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",2,"Correct specification, n=150","central",150,"beta0",199,-0.0423755306791459,0.0167806610653675,0.969849246231156,0.0121220107574649,0.998719726268844,200,0.005,0.955,1.69957834140598,8.7405667764615e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",2,"Correct specification, n=150","central",150,"beta1",199,0.427369838122663,0.0236145305814306,0.839195979899497,0.0260407573105436,1.48186149158291,200,0.005,0.955,1.69957834140598,8.7405667764615e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",2,"Correct specification, n=150","central",150,"beta2",199,-0.201348562433388,0.0127932514062363,0.834170854271357,0.0263652199858501,0.758683061814529,200,0.005,0.955,1.69957834140598,8.7405667764615e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",2,"Correct specification, n=150","central",150,"beta_bm",199,-0.0806600666519673,0.0135257501009398,0.939698492462312,0.0168745349053898,0.7802393247118,200,0.005,0.955,1.69957834140598,8.7405667764615e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",2,"Correct specification, n=150","central",150,"gamma0",199,0.643572424107161,0.0439057986761881,0.959798994974874,0.0139245786490379,3.54483922913316,200,0.005,0.955,1.69957834140598,8.7405667764615e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",2,"Correct specification, n=150","central",150,"gamma1",199,-0.0586748049921029,0.0246397431468903,0.959798994974874,0.0139245786490379,1.52069685840368,200,0.005,0.955,1.69957834140598,8.7405667764615e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",2,"Correct specification, n=150","central",150,"gamma2",199,0.838632081932364,0.0332065238750022,0.814070351758794,0.027579015231444,2.40249467422352,200,0.005,0.955,1.69957834140598,8.7405667764615e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",2,"Correct specification, n=150","central",150,"sigma_y",199,-0.0062937155187185,0.00374457565972584,0.944723618090452,0.0161992777791331,0.194375157613065,200,0.005,0.955,1.69957834140598,8.7405667764615e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",2,"Correct specification, n=150","central",150,"tau0",199,0.0111489238281407,0.010969911749426,0.92964824120603,0.0181288504942824,0.566380772643216,200,0.005,0.955,1.69957834140598,8.7405667764615e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",2,"Correct specification, n=150","central",150,"tau1",199,0.0231414305751256,0.0148319387665271,0.954773869346734,0.01473053229539,0.807077128442211,200,0.005,0.955,1.69957834140598,8.7405667764615e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",3,"Trajectory: monotone","misspec",150,"beta0",100,-0.0278231535016501,0.0245144640601246,0.96,0.0195959179422654,1.040366769075,100,0,0.98,1.02467367573298,0.470062354217076,0,"monotone","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",3,"Trajectory: monotone","misspec",150,"beta1",100,0.459120341851,0.0325125935538872,0.86,0.0346987031457949,1.5494855795,100,0,0.98,1.02467367573298,0.470062354217076,0,"monotone","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",3,"Trajectory: monotone","misspec",150,"beta_bm",100,-0.0939469420419501,0.0209785661429088,0.92,0.0271293199325011,0.841744806400425,100,0,0.98,1.02467367573298,0.470062354217076,0,"monotone","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",3,"Trajectory: monotone","misspec",150,"gamma0",100,0.7277141747305,0.0699706145551805,0.91,0.0286181760425084,3.5775422175,100,0,0.98,1.02467367573298,0.470062354217076,0,"monotone","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",3,"Trajectory: monotone","misspec",150,"gamma1",100,0.00863295291248201,0.036996550311857,0.97,0.017058722109232,1.5234903718297,100,0,0.98,1.02467367573298,0.470062354217076,0,"monotone","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",3,"Trajectory: monotone","misspec",150,"gamma2",100,0.846433736780627,0.0470975412736979,0.73,0.0443959457608462,2.3536346741185,100,0,0.98,1.02467367573298,0.470062354217076,0,"monotone","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",3,"Trajectory: monotone","misspec",150,"sigma_y",100,-0.00605630563499989,0.00618684924144718,0.91,0.0286181760425084,0.21842809825,100,0,0.98,1.02467367573298,0.470062354217076,0,"monotone","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",3,"Trajectory: monotone","misspec",150,"tau0",100,-0.00395370945780002,0.013785693019207,0.96,0.0195959179422654,0.572944018325,100,0,0.98,1.02467367573298,0.470062354217076,0,"monotone","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",3,"Trajectory: monotone","misspec",150,"tau1",100,2.91000714999257e-05,0.0214389111090738,0.95,0.0217944947177034,0.9008683011,100,0,0.98,1.02467367573298,0.470062354217076,0,"monotone","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",4,"Trajectory: exponential","misspec",150,"beta0",100,-0.538297534175,0.0227083507408066,0.39,0.0487749935930288,1.04141998495,100,0,0.9,1.02395216616532,0.497094559106807,0,"exponential","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",4,"Trajectory: exponential","misspec",150,"beta_bm",100,-0.0370368225272177,0.0185609167733386,0.99,0.0099498743710662,0.760690501044385,100,0,0.9,1.02395216616532,0.497094559106807,0,"exponential","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",4,"Trajectory: exponential","misspec",150,"gamma0",100,0.71955279135835,0.0586119608051316,0.95,0.0217944947177034,3.7970379566,100,0,0.9,1.02395216616532,0.497094559106807,0,"exponential","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",4,"Trajectory: exponential","misspec",150,"gamma1",100,-0.350689063696839,0.035379403079016,0.87,0.0336303434416005,1.54411322002995,100,0,0.9,1.02395216616532,0.497094559106807,0,"exponential","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",4,"Trajectory: exponential","misspec",150,"gamma2",100,1.09600311695616,0.0428569797809201,0.58,0.0493558507170123,2.42058179909945,100,0,0.9,1.02395216616532,0.497094559106807,0,"exponential","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",4,"Trajectory: exponential","misspec",150,"sigma_y",100,0.0094638957080001,0.00514501525640115,0.95,0.0217944947177034,0.190791807,100,0,0.9,1.02395216616532,0.497094559106807,0,"exponential","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",4,"Trajectory: exponential","misspec",150,"tau0",100,0.3375824775122,0.0144228963556515,0.38,0.0485386443980464,0.591993950325,100,0,0.9,1.02395216616532,0.497094559106807,0,"exponential","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",5,"Heterogeneous assay floor","misspec",150,"alpha",98,0.242267280470306,0.014600677476578,0.877551020408163,0.0331131681970861,0.823155890283163,100,0.02,0.95,1.70238220813068,0.000102765693262557,0,"quadratic","heterogeneous","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",5,"Heterogeneous assay floor","misspec",150,"beta0",98,-0.0645339595293879,0.0259798457422668,0.928571428571429,0.0260154056815958,1.01612111686224,100,0.02,0.95,1.70238220813068,0.000102765693262557,0,"quadratic","heterogeneous","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",5,"Heterogeneous assay floor","misspec",150,"beta1",98,0.451242939365714,0.0347759405478619,0.846938775510204,0.0363701893582351,1.49500610571429,100,0.02,0.95,1.70238220813068,0.000102765693262557,0,"quadratic","heterogeneous","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",5,"Heterogeneous assay floor","misspec",150,"beta2",98,-0.223647167176538,0.0184690793333873,0.755102040816326,0.0434392548855724,0.767398048874395,100,0.02,0.95,1.70238220813068,0.000102765693262557,0,"quadratic","heterogeneous","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",5,"Heterogeneous assay floor","misspec",150,"beta_bm",98,-0.0412462184786094,0.0206968661713682,0.938775510204082,0.02421756228256,0.797453103664541,100,0.02,0.95,1.70238220813068,0.000102765693262557,0,"quadratic","heterogeneous","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",5,"Heterogeneous assay floor","misspec",150,"gamma0",98,0.669515790735715,0.0692381524127146,0.928571428571429,0.0260154056815958,3.51839896464286,100,0.02,0.95,1.70238220813068,0.000102765693262557,0,"quadratic","heterogeneous","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",5,"Heterogeneous assay floor","misspec",150,"gamma1",98,0.0405152263538658,0.0365607785672845,0.979591836734694,0.0142827390249748,1.50243429297413,100,0.02,0.95,1.70238220813068,0.000102765693262557,0,"quadratic","heterogeneous","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",5,"Heterogeneous assay floor","misspec",150,"gamma2",98,0.784116851188563,0.0468067622661869,0.86734693877551,0.0342643127508547,2.38925136207588,100,0.02,0.95,1.70238220813068,0.000102765693262557,0,"quadratic","heterogeneous","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",5,"Heterogeneous assay floor","misspec",150,"sigma_y",98,0.0086779918137756,0.00488616089499399,0.969387755102041,0.0174013649946258,0.197312928061224,100,0.02,0.95,1.70238220813068,0.000102765693262557,0,"quadratic","heterogeneous","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",5,"Heterogeneous assay floor","misspec",150,"tau0",98,0.0342547462985714,0.0139295510596955,0.959183673469388,0.0199873311965045,0.570260965002551,100,0.02,0.95,1.70238220813068,0.000102765693262557,0,"quadratic","heterogeneous","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",5,"Heterogeneous assay floor","misspec",150,"tau1",98,0.00821888317602036,0.0212908082287132,0.948979591836735,0.0222273333556515,0.805785873852041,100,0.02,0.95,1.70238220813068,0.000102765693262557,0,"quadratic","heterogeneous","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",6,"Heavy-tailed (t3) errors/RE","misspec",150,"alpha",100,0.2552672734638,0.0155496602185586,0.81,0.0392300904918661,0.8003215474725,100,0,0.95,1.03358585543082,0.467670161666604,0,"quadratic","fixed","t3","t3",FALSE
"v2_cohort_posterior_hazard",6,"Heavy-tailed (t3) errors/RE","misspec",150,"beta0",100,-0.00763378809480011,0.0236547767130317,0.94,0.0237486841740758,0.93000423843,100,0,0.95,1.03358585543082,0.467670161666604,0,"quadratic","fixed","t3","t3",FALSE
"v2_cohort_posterior_hazard",6,"Heavy-tailed (t3) errors/RE","misspec",150,"beta1",100,0.3560820124646,0.0313816695810256,0.88,0.0324961536185438,1.412608694125,100,0,0.95,1.03358585543082,0.467670161666604,0,"quadratic","fixed","t3","t3",FALSE
"v2_cohort_posterior_hazard",6,"Heavy-tailed (t3) errors/RE","misspec",150,"beta2",100,-0.245454735367851,0.0182512059561776,0.77,0.0420832508250016,0.7259785775018,100,0,0.95,1.03358585543082,0.467670161666604,0,"quadratic","fixed","t3","t3",FALSE
"v2_cohort_posterior_hazard",6,"Heavy-tailed (t3) errors/RE","misspec",150,"beta_bm",100,-0.0398547997312119,0.0178320082424066,0.98,0.014,0.7339157132285,100,0,0.95,1.03358585543082,0.467670161666604,0,"quadratic","fixed","t3","t3",FALSE
"v2_cohort_posterior_hazard",6,"Heavy-tailed (t3) errors/RE","misspec",150,"gamma0",100,0.650306722476,0.0639669091704761,0.91,0.0286181760425084,3.356255545025,100,0,0.95,1.03358585543082,0.467670161666604,0,"quadratic","fixed","t3","t3",FALSE
"v2_cohort_posterior_hazard",6,"Heavy-tailed (t3) errors/RE","misspec",150,"gamma1",100,0.166571720058204,0.0343159402608877,0.94,0.0237486841740758,1.41853773699111,100,0,0.95,1.03358585543082,0.467670161666604,0,"quadratic","fixed","t3","t3",FALSE
"v2_cohort_posterior_hazard",6,"Heavy-tailed (t3) errors/RE","misspec",150,"gamma2",100,0.775732610911989,0.0421242507287421,0.78,0.041424630354416,2.26016850444442,100,0,0.95,1.03358585543082,0.467670161666604,0,"quadratic","fixed","t3","t3",FALSE
"v2_cohort_posterior_hazard",6,"Heavy-tailed (t3) errors/RE","misspec",150,"sigma_y",100,-0.114051222471,0.0170104810852766,0.27,0.0443959457608462,0.181223599575,100,0,0.95,1.03358585543082,0.467670161666604,0,"quadratic","fixed","t3","t3",FALSE
"v2_cohort_posterior_hazard",6,"Heavy-tailed (t3) errors/RE","misspec",150,"tau0",100,-0.155991859627397,0.0226657479777034,0.62,0.0485386443980464,0.5322984950975,100,0,0.95,1.03358585543082,0.467670161666604,0,"quadratic","fixed","t3","t3",FALSE
"v2_cohort_posterior_hazard",6,"Heavy-tailed (t3) errors/RE","misspec",150,"tau1",100,-0.1036517243981,0.0416979162559559,0.63,0.0482804308182932,0.7402665743,100,0,0.95,1.03358585543082,0.467670161666604,0,"quadratic","fixed","t3","t3",FALSE
"v2_cohort_posterior_hazard",7,"Informative monitoring","misspec",150,"alpha",100,0.30285874747075,0.0151892898195454,0.85,0.0357071421427143,0.9494729500225,100,0,0.92,1.02688802843911,0.504464753906078,0,"quadratic","fixed","gaussian","gaussian",TRUE
"v2_cohort_posterior_hazard",7,"Informative monitoring","misspec",150,"beta0",100,-0.11197170246915,0.0296480050990511,0.92,0.0271293199325011,1.0384926609025,100,0,0.92,1.02688802843911,0.504464753906078,0,"quadratic","fixed","gaussian","gaussian",TRUE
"v2_cohort_posterior_hazard",7,"Informative monitoring","misspec",150,"beta1",100,0.887545936236115,0.0373863952367519,0.44,0.0496386945839634,1.6208380648925,100,0,0.92,1.02688802843911,0.504464753906078,0,"quadratic","fixed","gaussian","gaussian",TRUE
"v2_cohort_posterior_hazard",7,"Informative monitoring","misspec",150,"beta2",100,-0.126002214299189,0.0206653114848851,0.95,0.0217944947177034,0.86955892458275,100,0,0.92,1.02688802843911,0.504464753906078,0,"quadratic","fixed","gaussian","gaussian",TRUE
"v2_cohort_posterior_hazard",7,"Informative monitoring","misspec",150,"beta_bm",100,-0.0697428466808752,0.0238911766361214,0.93,0.0255147016443461,0.840429494410375,100,0,0.92,1.02688802843911,0.504464753906078,0,"quadratic","fixed","gaussian","gaussian",TRUE
"v2_cohort_posterior_hazard",7,"Informative monitoring","misspec",150,"gamma0",100,1.0376321794246,0.0621976338834495,0.87,0.0336303434416005,3.664975675875,100,0,0.92,1.02688802843911,0.504464753906078,0,"quadratic","fixed","gaussian","gaussian",TRUE
"v2_cohort_posterior_hazard",7,"Informative monitoring","misspec",150,"gamma1",100,-0.228934353353564,0.0324357738589667,0.99,0.0099498743710662,1.793603719418,100,0,0.92,1.02688802843911,0.504464753906078,0,"quadratic","fixed","gaussian","gaussian",TRUE
"v2_cohort_posterior_hazard",7,"Informative monitoring","misspec",150,"gamma2",100,0.849124444640129,0.0363620645596033,0.63,0.0482804308182932,1.90976003286675,100,0,0.92,1.02688802843911,0.504464753906078,0,"quadratic","fixed","gaussian","gaussian",TRUE
"v2_cohort_posterior_hazard",7,"Informative monitoring","misspec",150,"sigma_y",100,0.00724083693050009,0.00454662286106374,0.98,0.014,0.198074808625,100,0,0.92,1.02688802843911,0.504464753906078,0,"quadratic","fixed","gaussian","gaussian",TRUE
"v2_cohort_posterior_hazard",7,"Informative monitoring","misspec",150,"tau0",100,0.02056952104235,0.0145199597882388,0.97,0.017058722109232,0.58174787814,100,0,0.92,1.02688802843911,0.504464753906078,0,"quadratic","fixed","gaussian","gaussian",TRUE
"v2_cohort_posterior_hazard",7,"Informative monitoring","misspec",150,"tau1",100,-0.10499601847175,0.0265916208324885,0.9,0.03,0.972944760125,100,0,0.92,1.02688802843911,0.504464753906078,0,"quadratic","fixed","gaussian","gaussian",TRUE
"v2_cohort_posterior_hazard",8,"Correct specification, n=300","central",300,"alpha",99,0.143615513381818,0.014720766230033,0.888888888888889,0.0315852913119423,0.685255397777778,100,0.01,0.99,1.6510655719364,8.23816221066752e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",8,"Correct specification, n=300","central",300,"beta0",99,-0.0329419489563133,0.0170859639602445,0.97979797979798,0.0141399564890739,0.716562479116161,100,0.01,0.99,1.6510655719364,8.23816221066752e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",8,"Correct specification, n=300","central",300,"beta1",99,0.263745962335101,0.0252493736152947,0.898989898989899,0.0302860204614975,1.12113610161616,100,0.01,0.99,1.6510655719364,8.23816221066752e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",8,"Correct specification, n=300","central",300,"beta2",99,-0.121011425033555,0.0131282471106227,0.919191919191919,0.0273913159733053,0.571255307941843,100,0.01,0.99,1.6510655719364,8.23816221066752e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",8,"Correct specification, n=300","central",300,"beta_bm",99,-0.0500266028184459,0.012771065771079,0.939393939393939,0.0239808353667596,0.557845722878838,100,0.01,0.99,1.6510655719364,8.23816221066752e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",8,"Correct specification, n=300","central",300,"gamma0",99,0.435118146442172,0.0616289021398653,0.929292929292929,0.0257626267676778,2.89181773924242,100,0.01,0.99,1.6510655719364,8.23816221066752e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",8,"Correct specification, n=300","central",300,"gamma1",99,-0.0241432864789618,0.0270303249001162,0.94949494949495,0.0220087885059658,1.14384542194146,100,0.01,0.99,1.6510655719364,8.23816221066752e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",8,"Correct specification, n=300","central",300,"gamma2",99,0.559845876180108,0.0419459101196572,0.828282828282828,0.037903437206498,1.90661819574747,100,0.01,0.99,1.6510655719364,8.23816221066752e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",8,"Correct specification, n=300","central",300,"sigma_y",99,0.00141005387651524,0.00371678831228493,0.94949494949495,0.0220087885059658,0.138010622954545,100,0.01,0.99,1.6510655719364,8.23816221066752e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",8,"Correct specification, n=300","central",300,"tau0",99,-0.00256737553823234,0.00840888015446051,0.98989898989899,0.0100498654174362,0.395358471025252,100,0.01,0.99,1.6510655719364,8.23816221066752e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
"v2_cohort_posterior_hazard",8,"Correct specification, n=300","central",300,"tau1",99,0.0137485452797979,0.0138237659482236,0.94949494949495,0.0220087885059658,0.567617115025252,100,0.01,0.99,1.6510655719364,8.23816221066752e-05,0,"quadratic","fixed","gaussian","gaussian",FALSE
